"Surface","WRank","Year"
"Hard",7,2010
"Hard",7,2010
"Hard",74,2010
"Hard",141,2010
"Hard",48,2010
"Hard",94,2010
"Hard",72,2010
"Hard",67,2010
"Hard",14,2010
"Hard",121,2010
"Hard",185,2010
"Hard",87,2010
"Hard",100,2010
"Hard",40,2010
"Hard",50,2010
"Hard",79,2010
"Hard",185,2010
"Hard",87,2010
"Hard",48,2010
"Hard",121,2010
"Hard",50,2010
"Hard",14,2010
"Hard",74,2010
"Hard",79,2010
"Hard",14,2010
"Hard",185,2010
"Hard",87,2010
"Hard",48,2010
"Hard",87,2010
"Hard",14,2010
"Hard",14,2010
"Clay",85,2010
"Clay",49,2010
"Clay",86,2010
"Clay",131,2010
"Clay",150,2010
"Clay",89,2010
"Clay",100,2010
"Clay",222,2010
"Clay",203,2010
"Clay",88,2010
"Clay",104,2010
"Clay",143,2010
"Clay",111,2010
"Clay",105,2010
"Clay",198,2010
"Clay",35,2010
"Clay",49,2010
"Clay",86,2010
"Clay",35,2010
"Clay",89,2010
"Clay",85,2010
"Clay",105,2010
"Clay",88,2010
"Clay",143,2010
"Clay",35,2010
"Clay",89,2010
"Clay",143,2010
"Clay",85,2010
"Clay",85,2010
"Clay",143,2010
"Clay",143,2010
"Hard",34,2010
"Hard",18,2010
"Hard",99,2010
"Hard",84,2010
"Hard",63,2010
"Hard",25,2010
"Hard",83,2010
"Hard",27,2010
"Hard",38,2010
"Hard",13,2010
"Hard",171,2010
"Hard",30,2010
"Hard",33,2010
"Hard",22,2010
"Hard",21,2010
"Hard",45,2010
"Hard",54,2010
"Hard",52,2010
"Hard",14,2010
"Hard",24,2010
"Hard",29,2010
"Hard",68,2010
"Hard",56,2010
"Hard",11,2010
"Hard",9,2010
"Hard",22,2010
"Hard",3,2010
"Hard",13,2010
"Hard",63,2010
"Hard",38,2010
"Hard",56,2010
"Hard",8,2010
"Hard",11,2010
"Hard",14,2010
"Hard",10,2010
"Hard",99,2010
"Hard",5,2010
"Hard",9,2010
"Hard",22,2010
"Hard",99,2010
"Hard",10,2010
"Hard",6,2010
"Hard",5,2010
"Hard",38,2010
"Hard",14,2010
"Hard",9,2010
"Hard",6,2010
"Hard",5,2010
"Hard",5,2010
"Hard",6,2010
"Hard",5,2010
"Hard",74,2010
"Hard",66,2010
"Hard",137,2010
"Hard",62,2010
"Hard",248,2010
"Hard",117,2010
"Hard",119,2010
"Hard",122,2010
"Hard",102,2010
"Hard",121,2010
"Hard",16,2010
"Hard",87,2010
"Hard",70,2010
"Hard",124,2010
"Hard",194,2010
"Hard",42,2010
"Hard",87,2010
"Hard",66,2010
"Hard",62,2010
"Hard",102,2010
"Hard",121,2010
"Hard",42,2010
"Hard",70,2010
"Hard",16,2010
"Hard",121,2010
"Hard",102,2010
"Hard",66,2010
"Hard",16,2010
"Hard",102,2010
"Hard",16,2010
"Hard",16,2010
"Clay",129,2010
"Clay",31,2010
"Clay",62,2010
"Clay",60,2010
"Clay",89,2010
"Clay",49,2010
"Clay",114,2010
"Clay",96,2010
"Clay",57,2010
"Clay",164,2010
"Clay",37,2010
"Clay",46,2010
"Clay",211,2010
"Clay",399,2010
"Clay",108,2010
"Clay",5,2010
"Clay",46,2010
"Clay",60,2010
"Clay",399,2010
"Clay",164,2010
"Clay",37,2010
"Clay",129,2010
"Clay",31,2010
"Clay",5,2010
"Clay",46,2010
"Clay",164,2010
"Clay",5,2010
"Clay",60,2010
"Clay",5,2010
"Clay",5,2010
"Hard",97,2010
"Hard",136,2010
"Hard",130,2010
"Hard",103,2010
"Hard",29,2010
"Hard",400,2010
"Hard",146,2010
"Hard",92,2010
"Hard",55,2010
"Hard",408,2010
"Hard",98,2010
"Hard",21,2010
"Hard",50,2010
"Hard",81,2010
"Hard",7,2010
"Hard",97,2010
"Hard",29,2010
"Hard",103,2010
"Hard",7,2010
"Hard",146,2010
"Hard",50,2010
"Hard",55,2010
"Hard",92,2010
"Hard",103,2010
"Hard",29,2010
"Hard",50,2010
"Hard",7,2010
"Hard",29,2010
"Hard",7,2010
"Hard",29,2010
"Hard",74,2010
"Hard",88,2010
"Hard",90,2010
"Hard",52,2010
"Hard",84,2010
"Hard",49,2010
"Hard",28,2010
"Hard",128,2010
"Hard",60,2010
"Hard",95,2010
"Hard",53,2010
"Hard",31,2010
"Hard",72,2010
"Hard",29,2010
"Hard",24,2010
"Hard",74,2010
"Hard",90,2010
"Hard",84,2010
"Hard",28,2010
"Hard",31,2010
"Hard",72,2010
"Hard",29,2010
"Hard",24,2010
"Hard",28,2010
"Hard",29,2010
"Hard",24,2010
"Hard",72,2010
"Hard",24,2010
"Hard",28,2010
"Hard",28,2010
"Hard",48,2010
"Hard",43,2010
"Hard",50,2010
"Hard",40,2010
"Hard",138,2010
"Hard",56,2010
"Hard",83,2010
"Hard",76,2010
"Hard",38,2010
"Hard",62,2010
"Hard",65,2010
"Hard",77,2010
"Hard",52,2010
"Hard",74,2010
"Hard",70,2010
"Hard",69,2010
"Hard",85,2010
"Hard",63,2010
"Hard",94,2010
"Hard",51,2010
"Hard",747,2010
"Hard",72,2010
"Hard",127,2010
"Hard",49,2010
"Hard",57,2010
"Hard",75,2010
"Hard",97,2010
"Hard",47,2010
"Hard",61,2010
"Hard",42,2010
"Hard",133,2010
"Hard",4,2010
"Hard",23,2010
"Hard",138,2010
"Hard",7,2010
"Hard",77,2010
"Hard",18,2010
"Hard",56,2010
"Hard",19,2010
"Hard",65,2010
"Hard",36,2010
"Hard",13,2010
"Hard",21,2010
"Hard",16,2010
"Hard",30,2010
"Hard",33,2010
"Hard",6,2010
"Hard",15,2010
"Hard",27,2010
"Hard",12,2010
"Hard",42,2010
"Hard",25,2010
"Hard",17,2010
"Hard",11,2010
"Hard",20,2010
"Hard",9,2010
"Hard",57,2010
"Hard",49,2010
"Hard",14,2010
"Hard",63,2010
"Hard",8,2010
"Hard",21,2010
"Hard",138,2010
"Hard",16,2010
"Hard",23,2010
"Hard",7,2010
"Hard",19,2010
"Hard",4,2010
"Hard",11,2010
"Hard",20,2010
"Hard",14,2010
"Hard",15,2010
"Hard",42,2010
"Hard",9,2010
"Hard",33,2010
"Hard",27,2010
"Hard",8,2010
"Hard",7,2010
"Hard",23,2010
"Hard",11,2010
"Hard",4,2010
"Hard",33,2010
"Hard",9,2010
"Hard",27,2010
"Hard",8,2010
"Hard",4,2010
"Hard",9,2010
"Hard",11,2010
"Hard",9,2010
"Hard",4,2010
"Hard",9,2010
"Hard",51,2010
"Hard",52,2010
"Hard",48,2010
"Hard",74,2010
"Hard",40,2010
"Hard",56,2010
"Hard",65,2010
"Hard",37,2010
"Hard",49,2010
"Hard",41,2010
"Hard",78,2010
"Hard",80,2010
"Hard",43,2010
"Hard",36,2010
"Hard",64,2010
"Hard",47,2010
"Hard",46,2010
"Hard",197,2010
"Hard",60,2010
"Hard",117,2010
"Hard",106,2010
"Hard",81,2010
"Hard",107,2010
"Hard",55,2010
"Hard",33,2010
"Hard",44,2010
"Hard",54,2010
"Hard",67,2010
"Hard",62,2010
"Hard",42,2010
"Hard",74,2010
"Hard",9,2010
"Hard",15,2010
"Hard",51,2010
"Hard",58,2010
"Hard",18,2010
"Hard",31,2010
"Hard",14,2010
"Hard",25,2010
"Hard",37,2010
"Hard",54,2010
"Hard",4,2010
"Hard",44,2010
"Hard",55,2010
"Hard",5,2010
"Hard",35,2010
"Hard",30,2010
"Hard",41,2010
"Hard",7,2010
"Hard",39,2010
"Hard",28,2010
"Hard",8,2010
"Hard",2,2010
"Hard",34,2010
"Hard",10,2010
"Hard",17,2010
"Hard",43,2010
"Hard",20,2010
"Hard",16,2010
"Hard",23,2010
"Hard",33,2010
"Hard",48,2010
"Hard",14,2010
"Hard",5,2010
"Hard",9,2010
"Hard",54,2010
"Hard",15,2010
"Hard",4,2010
"Hard",25,2010
"Hard",10,2010
"Hard",16,2010
"Hard",35,2010
"Hard",23,2010
"Hard",33,2010
"Hard",2,2010
"Hard",7,2010
"Hard",8,2010
"Hard",15,2010
"Hard",9,2010
"Hard",5,2010
"Hard",14,2010
"Hard",10,2010
"Hard",16,2010
"Hard",2,2010
"Hard",33,2010
"Hard",5,2010
"Hard",15,2010
"Hard",33,2010
"Hard",16,2010
"Hard",5,2010
"Hard",16,2010
"Hard",16,2010
"Clay",51,2010
"Clay",82,2010
"Clay",237,2010
"Clay",20,2010
"Clay",166,2010
"Clay",79,2010
"Clay",43,2010
"Clay",38,2010
"Clay",36,2010
"Clay",28,2010
"Clay",9,2010
"Clay",42,2010
"Clay",248,2010
"Clay",258,2010
"Clay",16,2010
"Clay",10,2010
"Clay",28,2010
"Clay",82,2010
"Clay",166,2010
"Clay",43,2010
"Clay",258,2010
"Clay",38,2010
"Clay",16,2010
"Clay",9,2010
"Clay",38,2010
"Clay",16,2010
"Clay",43,2010
"Clay",38,2010
"Clay",16,2010
"Clay",16,2010
"Clay",30,2010
"Clay",78,2010
"Clay",29,2010
"Clay",72,2010
"Clay",39,2010
"Clay",88,2010
"Clay",132,2010
"Clay",66,2010
"Clay",71,2010
"Clay",52,2010
"Clay",58,2010
"Clay",2,2010
"Clay",107,2010
"Clay",163,2010
"Clay",41,2010
"Clay",33,2010
"Clay",39,2010
"Clay",30,2010
"Clay",29,2010
"Clay",2,2010
"Clay",52,2010
"Clay",33,2010
"Clay",107,2010
"Clay",41,2010
"Clay",52,2010
"Clay",33,2010
"Clay",29,2010
"Clay",2,2010
"Clay",52,2010
"Clay",2,2010
"Clay",2,2010
"Clay",41,2010
"Clay",87,2010
"Clay",69,2010
"Clay",27,2010
"Clay",39,2010
"Clay",54,2010
"Clay",215,2010
"Clay",56,2010
"Clay",90,2010
"Clay",42,2010
"Clay",51,2010
"Clay",31,2010
"Clay",50,2010
"Clay",17,2010
"Clay",38,2010
"Clay",67,2010
"Clay",51,2010
"Clay",42,2010
"Clay",17,2010
"Clay",54,2010
"Clay",90,2010
"Clay",69,2010
"Clay",50,2010
"Clay",38,2010
"Clay",42,2010
"Clay",54,2010
"Clay",51,2010
"Clay",17,2010
"Clay",54,2010
"Clay",17,2010
"Clay",17,2010
"Clay",86,2010
"Clay",71,2010
"Clay",103,2010
"Clay",53,2010
"Clay",88,2010
"Clay",44,2010
"Clay",127,2010
"Clay",118,2010
"Clay",124,2010
"Clay",176,2010
"Clay",64,2010
"Clay",192,2010
"Clay",25,2010
"Clay",153,2010
"Clay",55,2010
"Clay",33,2010
"Clay",141,2010
"Clay",76,2010
"Clay",49,2010
"Clay",130,2010
"Clay",143,2010
"Clay",75,2010
"Clay",36,2010
"Clay",7,2010
"Clay",44,2010
"Clay",22,2010
"Clay",11,2010
"Clay",46,2010
"Clay",124,2010
"Clay",49,2010
"Clay",2,2010
"Clay",25,2010
"Clay",36,2010
"Clay",18,2010
"Clay",33,2010
"Clay",64,2010
"Clay",22,2010
"Clay",2,2010
"Clay",18,2010
"Clay",24,2010
"Clay",36,2010
"Clay",7,2010
"Clay",55,2010
"Clay",11,2010
"Clay",24,2010
"Clay",2,2010
"Clay",11,2010
"Clay",22,2010
"Clay",11,2010
"Clay",11,2010
"Clay",154,2010
"Clay",67,2010
"Clay",80,2010
"Clay",106,2010
"Clay",61,2010
"Clay",117,2010
"Clay",111,2010
"Clay",48,2010
"Clay",47,2010
"Clay",84,2010
"Clay",192,2010
"Clay",110,2010
"Clay",144,2010
"Clay",82,2010
"Clay",40,2010
"Clay",296,2010
"Clay",192,2010
"Clay",61,2010
"Clay",106,2010
"Clay",67,2010
"Clay",84,2010
"Clay",144,2010
"Clay",47,2010
"Clay",67,2010
"Clay",106,2010
"Clay",84,2010
"Clay",144,2010
"Clay",144,2010
"Clay",67,2010
"Clay",67,2010
"Clay",99,2010
"Clay",5,2010
"Clay",20,2010
"Clay",16,2010
"Clay",138,2010
"Clay",8,2010
"Clay",33,2010
"Clay",45,2010
"Clay",7,2010
"Clay",10,2010
"Clay",12,2010
"Clay",9,2010
"Clay",24,2010
"Clay",20,2010
"Clay",16,2010
"Clay",10,2010
"Clay",38,2010
"Clay",138,2010
"Clay",7,2010
"Clay",24,2010
"Clay",3,2010
"Clay",10,2010
"Clay",20,2010
"Clay",24,2010
"Clay",138,2010
"Clay",24,2010
"Clay",10,2010
"Clay",24,2010
"Clay",75,2010
"Clay",68,2010
"Clay",90,2010
"Clay",70,2010
"Clay",51,2010
"Clay",74,2010
"Clay",116,2010
"Clay",69,2010
"Clay",76,2010
"Clay",84,2010
"Clay",57,2010
"Clay",108,2010
"Clay",120,2010
"Clay",99,2010
"Clay",38,2010
"Clay",81,2010
"Clay",57,2010
"Clay",38,2010
"Clay",108,2010
"Clay",81,2010
"Clay",120,2010
"Clay",51,2010
"Clay",99,2010
"Clay",38,2010
"Clay",51,2010
"Clay",81,2010
"Clay",74,2010
"Clay",74,2010
"Clay",81,2010
"Clay",74,2010
"Clay",37,2010
"Clay",49,2010
"Clay",78,2010
"Clay",26,2010
"Clay",52,2010
"Clay",18,2010
"Clay",62,2010
"Clay",125,2010
"Clay",10,2010
"Clay",22,2010
"Clay",34,2010
"Clay",43,2010
"Clay",21,2010
"Clay",59,2010
"Clay",128,2010
"Clay",28,2010
"Clay",48,2010
"Clay",35,2010
"Clay",17,2010
"Clay",387,2010
"Clay",12,2010
"Clay",16,2010
"Clay",45,2010
"Clay",58,2010
"Clay",37,2010
"Clay",9,2010
"Clay",21,2010
"Clay",18,2010
"Clay",43,2010
"Clay",7,2010
"Clay",4,2010
"Clay",12,2010
"Clay",6,2010
"Clay",49,2010
"Clay",1,2010
"Clay",26,2010
"Clay",35,2010
"Clay",28,2010
"Clay",58,2010
"Clay",2,2010
"Clay",1,2010
"Clay",18,2010
"Clay",4,2010
"Clay",37,2010
"Clay",7,2010
"Clay",35,2010
"Clay",26,2010
"Clay",58,2010
"Clay",26,2010
"Clay",1,2010
"Clay",58,2010
"Clay",7,2010
"Clay",7,2010
"Clay",26,2010
"Clay",26,2010
"Clay",21,2010
"Clay",59,2010
"Clay",6,2010
"Clay",26,2010
"Clay",22,2010
"Clay",51,2010
"Clay",15,2010
"Clay",9,2010
"Clay",17,2010
"Clay",30,2010
"Clay",41,2010
"Clay",24,2010
"Clay",29,2010
"Clay",43,2010
"Clay",27,2010
"Clay",3,2010
"Clay",18,2010
"Clay",54,2010
"Clay",28,2010
"Clay",16,2010
"Clay",65,2010
"Clay",13,2010
"Clay",8,2010
"Clay",2,2010
"Clay",88,2010
"Clay",1,2010
"Clay",17,2010
"Clay",3,2010
"Clay",30,2010
"Clay",22,2010
"Clay",51,2010
"Clay",48,2010
"Clay",18,2010
"Clay",8,2010
"Clay",54,2010
"Clay",13,2010
"Clay",26,2010
"Clay",38,2010
"Clay",24,2010
"Clay",4,2010
"Clay",65,2010
"Clay",3,2010
"Clay",18,2010
"Clay",30,2010
"Clay",13,2010
"Clay",8,2010
"Clay",22,2010
"Clay",24,2010
"Clay",4,2010
"Clay",30,2010
"Clay",3,2010
"Clay",22,2010
"Clay",24,2010
"Clay",3,2010
"Clay",24,2010
"Clay",13,2010
"Clay",99,2010
"Clay",72,2010
"Clay",75,2010
"Clay",54,2010
"Clay",81,2010
"Clay",267,2010
"Clay",90,2010
"Clay",49,2010
"Clay",70,2010
"Clay",77,2010
"Clay",50,2010
"Clay",71,2010
"Clay",63,2010
"Clay",235,2010
"Clay",58,2010
"Clay",81,2010
"Clay",75,2010
"Clay",77,2010
"Clay",13,2010
"Clay",58,2010
"Clay",70,2010
"Clay",75,2010
"Clay",77,2010
"Clay",13,2010
"Clay",49,2010
"Clay",77,2010
"Clay",13,2010
"Clay",13,2010
"Clay",28,2010
"Clay",32,2010
"Clay",12,2010
"Clay",205,2010
"Clay",73,2010
"Clay",56,2010
"Clay",26,2010
"Clay",78,2010
"Clay",339,2010
"Clay",35,2010
"Clay",55,2010
"Clay",100,2010
"Clay",43,2010
"Clay",51,2010
"Clay",205,2010
"Clay",12,2010
"Clay",32,2010
"Clay",100,2010
"Clay",28,2010
"Clay",35,2010
"Clay",26,2010
"Clay",3,2010
"Clay",12,2010
"Clay",32,2010
"Clay",205,2010
"Clay",32,2010
"Clay",26,2010
"Clay",32,2010
"Clay",127,2010
"Clay",131,2010
"Clay",27,2010
"Clay",41,2010
"Clay",6,2010
"Clay",45,2010
"Clay",98,2010
"Clay",30,2010
"Clay",15,2010
"Clay",19,2010
"Clay",88,2010
"Clay",113,2010
"Clay",64,2010
"Clay",2,2010
"Clay",47,2010
"Clay",20,2010
"Clay",12,2010
"Clay",25,2010
"Clay",3,2010
"Clay",56,2010
"Clay",159,2010
"Clay",59,2010
"Clay",43,2010
"Clay",52,2010
"Clay",48,2010
"Clay",5,2010
"Clay",142,2010
"Clay",35,2010
"Clay",17,2010
"Clay",77,2010
"Clay",40,2010
"Clay",1,2010
"Clay",60,2010
"Clay",8,2010
"Clay",51,2010
"Clay",102,2010
"Clay",32,2010
"Clay",36,2010
"Clay",42,2010
"Clay",118,2010
"Clay",28,2010
"Clay",31,2010
"Clay",7,2010
"Clay",4,2010
"Clay",18,2010
"Clay",23,2010
"Clay",79,2010
"Clay",101,2010
"Clay",92,2010
"Clay",29,2010
"Clay",22,2010
"Clay",26,2010
"Clay",71,2010
"Clay",38,2010
"Clay",124,2010
"Clay",72,2010
"Clay",107,2010
"Clay",24,2010
"Clay",14,2010
"Clay",187,2010
"Clay",55,2010
"Clay",16,2010
"Clay",184,2010
"Clay",13,2010
"Clay",20,2010
"Clay",2,2010
"Clay",98,2010
"Clay",27,2010
"Clay",32,2010
"Clay",15,2010
"Clay",30,2010
"Clay",19,2010
"Clay",131,2010
"Clay",6,2010
"Clay",3,2010
"Clay",52,2010
"Clay",4,2010
"Clay",12,2010
"Clay",28,2010
"Clay",107,2010
"Clay",36,2010
"Clay",5,2010
"Clay",92,2010
"Clay",17,2010
"Clay",48,2010
"Clay",31,2010
"Clay",18,2010
"Clay",1,2010
"Clay",187,2010
"Clay",29,2010
"Clay",14,2010
"Clay",26,2010
"Clay",23,2010
"Clay",16,2010
"Clay",13,2010
"Clay",7,2010
"Clay",2,2010
"Clay",3,2010
"Clay",15,2010
"Clay",5,2010
"Clay",131,2010
"Clay",30,2010
"Clay",17,2010
"Clay",107,2010
"Clay",1,2010
"Clay",36,2010
"Clay",26,2010
"Clay",20,2010
"Clay",18,2010
"Clay",7,2010
"Clay",4,2010
"Clay",23,2010
"Clay",17,2010
"Clay",5,2010
"Clay",3,2010
"Clay",20,2010
"Clay",1,2010
"Clay",7,2010
"Clay",4,2010
"Clay",36,2010
"Clay",17,2010
"Clay",5,2010
"Clay",7,2010
"Clay",4,2010
"Clay",7,2010
"Clay",17,2010
"Grass",114,2010
"Grass",629,2010
"Grass",108,2010
"Grass",103,2010
"Grass",153,2010
"Grass",76,2010
"Grass",94,2010
"Grass",195,2010
"Grass",88,2010
"Grass",185,2010
"Grass",72,2010
"Grass",57,2010
"Grass",86,2010
"Grass",144,2010
"Grass",129,2010
"Grass",69,2010
"Grass",104,2010
"Grass",50,2010
"Grass",110,2010
"Grass",155,2010
"Grass",107,2010
"Grass",144,2010
"Grass",33,2010
"Grass",45,2010
"Grass",86,2010
"Grass",114,2010
"Grass",57,2010
"Grass",16,2010
"Grass",93,2010
"Grass",629,2010
"Grass",195,2010
"Grass",185,2010
"Grass",72,2010
"Grass",21,2010
"Grass",17,2010
"Grass",11,2010
"Grass",153,2010
"Grass",144,2010
"Grass",16,2010
"Grass",185,2010
"Grass",17,2010
"Grass",21,2010
"Grass",11,2010
"Grass",93,2010
"Grass",33,2010
"Grass",17,2010
"Grass",185,2010
"Grass",21,2010
"Grass",11,2010
"Grass",17,2010
"Grass",11,2010
"Grass",11,2010
"Grass",25,2010
"Grass",23,2010
"Grass",12,2010
"Grass",26,2010
"Grass",7,2010
"Grass",52,2010
"Grass",19,2010
"Grass",15,2010
"Grass",13,2010
"Grass",100,2010
"Grass",9,2010
"Grass",57,2010
"Grass",344,2010
"Grass",24,2010
"Grass",20,2010
"Grass",7,2010
"Grass",15,2010
"Grass",20,2010
"Grass",9,2010
"Grass",12,2010
"Grass",100,2010
"Grass",62,2010
"Grass",12,2010
"Grass",7,2010
"Grass",15,2010
"Grass",100,2010
"Grass",100,2010
"Grass",15,2010
"Grass",100,2010
"Grass",46,2010
"Grass",36,2010
"Grass",63,2010
"Grass",88,2010
"Grass",51,2010
"Grass",74,2010
"Grass",28,2010
"Grass",49,2010
"Grass",45,2010
"Grass",32,2010
"Grass",76,2010
"Grass",124,2010
"Grass",85,2010
"Grass",68,2010
"Grass",18,2010
"Grass",31,2010
"Grass",88,2010
"Grass",36,2010
"Grass",46,2010
"Grass",32,2010
"Grass",31,2010
"Grass",74,2010
"Grass",18,2010
"Grass",68,2010
"Grass",36,2010
"Grass",32,2010
"Grass",18,2010
"Grass",18,2010
"Grass",36,2010
"Grass",18,2010
"Grass",21,2010
"Grass",14,2010
"Grass",13,2010
"Grass",76,2010
"Grass",28,2010
"Grass",123,2010
"Grass",8,2010
"Grass",104,2010
"Grass",84,2010
"Grass",86,2010
"Grass",60,2010
"Grass",29,2010
"Grass",147,2010
"Grass",56,2010
"Grass",27,2010
"Grass",69,2010
"Grass",97,2010
"Grass",99,2010
"Grass",18,2010
"Grass",3,2010
"Grass",82,2010
"Grass",73,2010
"Grass",59,2010
"Grass",92,2010
"Grass",136,2010
"Grass",54,2010
"Grass",30,2010
"Grass",16,2010
"Grass",67,2010
"Grass",35,2010
"Grass",2,2010
"Grass",15,2010
"Grass",9,2010
"Grass",10,2010
"Grass",74,2010
"Grass",118,2010
"Grass",19,2010
"Grass",24,2010
"Grass",1,2010
"Grass",90,2010
"Grass",80,2010
"Grass",75,2010
"Grass",137,2010
"Grass",139,2010
"Grass",62,2010
"Grass",66,2010
"Grass",114,2010
"Grass",46,2010
"Grass",17,2010
"Grass",31,2010
"Grass",49,2010
"Grass",12,2010
"Grass",4,2010
"Grass",101,2010
"Grass",32,2010
"Grass",11,2010
"Grass",20,2010
"Grass",47,2010
"Grass",34,2010
"Grass",107,2010
"Grass",68,2010
"Grass",149,2010
"Grass",89,2010
"Grass",25,2010
"Grass",136,2010
"Grass",16,2010
"Grass",54,2010
"Grass",82,2010
"Grass",69,2010
"Grass",8,2010
"Grass",28,2010
"Grass",14,2010
"Grass",2,2010
"Grass",18,2010
"Grass",92,2010
"Grass",30,2010
"Grass",3,2010
"Grass",21,2010
"Grass",27,2010
"Grass",80,2010
"Grass",62,2010
"Grass",9,2010
"Grass",17,2010
"Grass",11,2010
"Grass",10,2010
"Grass",31,2010
"Grass",66,2010
"Grass",4,2010
"Grass",68,2010
"Grass",32,2010
"Grass",34,2010
"Grass",74,2010
"Grass",46,2010
"Grass",12,2010
"Grass",1,2010
"Grass",13,2010
"Grass",8,2010
"Grass",16,2010
"Grass",3,2010
"Grass",21,2010
"Grass",2,2010
"Grass",92,2010
"Grass",9,2010
"Grass",62,2010
"Grass",1,2010
"Grass",12,2010
"Grass",4,2010
"Grass",17,2010
"Grass",66,2010
"Grass",80,2010
"Grass",12,2010
"Grass",82,2010
"Grass",2,2010
"Grass",8,2010
"Grass",62,2010
"Grass",80,2010
"Grass",1,2010
"Grass",21,2010
"Grass",82,2010
"Grass",62,2010
"Grass",1,2010
"Grass",21,2010
"Grass",1,2010
"Grass",1,2010
"Clay",52,2010
"Clay",91,2010
"Clay",21,2010
"Clay",96,2010
"Clay",88,2010
"Clay",126,2010
"Clay",121,2010
"Clay",54,2010
"Clay",48,2010
"Clay",99,2010
"Clay",25,2010
"Clay",161,2010
"Clay",128,2010
"Clay",303,2010
"Clay",12,2010
"Clay",270,2010
"Clay",25,2010
"Clay",52,2010
"Clay",48,2010
"Clay",12,2010
"Clay",121,2010
"Clay",21,2010
"Clay",54,2010
"Clay",25,2010
"Clay",21,2010
"Clay",12,2010
"Clay",48,2010
"Clay",21,2010
"Clay",21,2010
"Clay",44,2010
"Clay",109,2010
"Clay",230,2010
"Clay",102,2010
"Clay",55,2010
"Clay",84,2010
"Clay",59,2010
"Clay",26,2010
"Clay",154,2010
"Clay",93,2010
"Clay",56,2010
"Clay",46,2010
"Clay",63,2010
"Clay",30,2010
"Clay",39,2010
"Clay",59,2010
"Clay",63,2010
"Clay",56,2010
"Clay",154,2010
"Clay",30,2010
"Clay",84,2010
"Clay",49,2010
"Clay",46,2010
"Clay",30,2010
"Clay",56,2010
"Clay",49,2010
"Clay",154,2010
"Clay",49,2010
"Clay",56,2010
"Clay",49,2010
"Clay",110,2010
"Clay",119,2010
"Clay",38,2010
"Clay",35,2010
"Clay",139,2010
"Clay",73,2010
"Clay",91,2010
"Clay",20,2010
"Clay",76,2010
"Clay",126,2010
"Clay",173,2010
"Clay",162,2010
"Clay",12,2010
"Clay",154,2010
"Clay",34,2010
"Clay",110,2010
"Clay",73,2010
"Clay",154,2010
"Clay",12,2010
"Clay",38,2010
"Clay",90,2010
"Clay",34,2010
"Clay",20,2010
"Clay",90,2010
"Clay",73,2010
"Clay",38,2010
"Clay",12,2010
"Clay",38,2010
"Clay",12,2010
"Clay",38,2010
"Clay",156,2010
"Clay",57,2010
"Clay",86,2010
"Clay",210,2010
"Clay",68,2010
"Clay",114,2010
"Clay",303,2010
"Clay",52,2010
"Clay",28,2010
"Clay",103,2010
"Clay",106,2010
"Clay",49,2010
"Clay",81,2010
"Clay",24,2010
"Clay",56,2010
"Clay",44,2010
"Clay",156,2010
"Clay",52,2010
"Clay",44,2010
"Clay",56,2010
"Clay",106,2010
"Clay",49,2010
"Clay",56,2010
"Clay",52,2010
"Clay",106,2010
"Clay",49,2010
"Clay",52,2010
"Clay",49,2010
"Clay",49,2010
"Clay",132,2010
"Clay",96,2010
"Clay",121,2010
"Clay",81,2010
"Clay",102,2010
"Clay",65,2010
"Clay",123,2010
"Clay",124,2010
"Clay",72,2010
"Clay",197,2010
"Clay",35,2010
"Clay",62,2010
"Clay",52,2010
"Clay",92,2010
"Clay",240,2010
"Clay",89,2010
"Clay",102,2010
"Clay",52,2010
"Clay",124,2010
"Clay",123,2010
"Clay",65,2010
"Clay",81,2010
"Clay",89,2010
"Clay",81,2010
"Clay",65,2010
"Clay",89,2010
"Clay",52,2010
"Clay",52,2010
"Clay",65,2010
"Clay",65,2010
"Hard",53,2010
"Hard",128,2010
"Hard",113,2010
"Hard",214,2010
"Hard",103,2010
"Hard",37,2010
"Hard",148,2010
"Hard",98,2010
"Hard",31,2010
"Hard",84,2010
"Hard",55,2010
"Hard",129,2010
"Hard",126,2010
"Hard",279,2010
"Hard",2,2010
"Hard",99,2010
"Hard",98,2010
"Hard",55,2010
"Hard",53,2010
"Hard",103,2010
"Hard",99,2010
"Hard",84,2010
"Hard",31,2010
"Hard",84,2010
"Hard",103,2010
"Hard",99,2010
"Hard",55,2010
"Hard",103,2010
"Hard",103,2010
"Clay",110,2010
"Clay",52,2010
"Clay",38,2010
"Clay",60,2010
"Clay",33,2010
"Clay",69,2010
"Clay",64,2010
"Clay",29,2010
"Clay",57,2010
"Clay",68,2010
"Clay",113,2010
"Clay",8,2010
"Clay",59,2010
"Clay",77,2010
"Clay",66,2010
"Clay",60,2010
"Clay",38,2010
"Clay",70,2010
"Clay",52,2010
"Clay",69,2010
"Clay",29,2010
"Clay",77,2010
"Clay",59,2010
"Clay",29,2010
"Clay",60,2010
"Clay",77,2010
"Clay",38,2010
"Clay",29,2010
"Clay",60,2010
"Clay",29,2010
"Hard",11,2010
"Hard",43,2010
"Hard",45,2010
"Hard",63,2010
"Hard",61,2010
"Hard",16,2010
"Hard",161,2010
"Hard",158,2010
"Hard",18,2010
"Hard",17,2010
"Hard",27,2010
"Hard",15,2010
"Hard",44,2010
"Hard",11,2010
"Hard",5,2010
"Hard",17,2010
